Image,Object type,Museum number,Description,Authority,Culture,Production date,Find spot,Materials,Technique,Dimensions,Inscription,Curators Comments,Bib references,Location,Subjects,Assoc name,Acq name (acq),Acq name (excavator),Acq date,Acq notes (acq),Acq notes (exc),Dept,BM/Big number,Reg number,Add ids
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/ef2491b9_43ea_4cbe_86e8_a3b9015f754f/preview_00229094_001.jpg,scraper (object name),No: Optional[EA68133],"Unifacial oval scraper: of brown flint,  roughly chipped round the edge. Part of the worked surface is covered by a patch of white crust. There is a large bulb of percussion at the butt.; ",Qaa,1st Dynasty,,Excavated/Findspot: Saqqara (Memphis),flint,flaked,7.10 centimetres max ;  6.30 centimetres max ; ,,"A list of the types of flint implements found in tomb 3505 is given in W. B. Emery, 'Great tombs of the First Dynasty; excavations at Sakkara' III (London, 1958), 14-15, but it is so abbreviated as to be of little use.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Society,Excavated by: Prof Walter B Emery,1971,,,Egypt and Sudan,EA68133,"1971,0227.67",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/31f2a961_e6f5_4edb_91af_a3b9015f7493/preview_00229040_001.jpg,scraper (object name),No: Optional[EA68077],"Unifacial triangular: scraper of pale cream flint, sharpened all round the perimeter by chipping.; ",Qaa,1st Dynasty,,Excavated/Findspot: Saqqara (Memphis),flint,flaked,6.60 centimetres;  4.80 centimetres max ; ,,"A list of the types of flint implements found in tomb 3505 is given in W. B. Emery, 'Great tombs of the First Dynasty; excavations at Sakkara' III (London, 1958), 14-15, but it is so abbreviated as to be of little use.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Society,Excavated by: Prof Walter B Emery,1971,,,Egypt and Sudan,EA68077,"1971,0227.10",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/8c256129_3cdc_453e_a77f_a3b9015fbcf4/preview_00229083_001.jpg,scraper (object name),No: Optional[EA68126],Unifacial oval scraper of dark brown flint: sharpened round the entire perimeter. The bulb is small but distinct.; ,Qaa,1st Dynasty,,Excavated/Findspot: Saqqara (Memphis),flint,flaked,8.50 centimetres max ;  4.90 centimetres max ; ,,"A list of the types of flint implements found in tomb 3505 is given in W. B. Emery, 'Great tombs of the First Dynasty; excavations at Sakkara' III (London, 1958), 14-15, but it is so abbreviated as to be of little use.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Society,Excavated by: Prof Walter B Emery,1971,,,Egypt and Sudan,EA68126,"1971,0227.60",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/76d6fb8a_7e48_468c_b740_a3b9015f9215/preview_00229060_001.jpg,scraper (object name),No: Optional[EA68099],"Unifacial triangular scraper: of brown flint, sharpened along two  edges by chipping.  The unsharpened edge bears a small patch of white crust.; ",Qaa,1st Dynasty,,Excavated/Findspot: Saqqara (Memphis),flint,flaked,6.80 centimetres;  7.50 centimetres max ; ,,"A list of the types of flint implements found in tomb 3505 is given in W. B. Emery, 'Great tombs of the First Dynasty; excavations at Sakkara' III (London, 1958), 14-15, but it is so abbreviated as to be of little use.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Society,Excavated by: Prof Walter B Emery,1971,,,Egypt and Sudan,EA68099,"1971,0227.33",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/d366d0f8_13cb_4505_ab54_a3b9015f7996/preview_00229096_001.jpg,scraper (object name),No: Optional[EA68135],"One of three pieces of an oval scraper, found separately and now rejoined: the scraper was made from a thick flake of dark brown flint, flaked all over one side and retouched along the edges. During manufacture, a large flake separated itself from the butt, carrying with it part of the sharpened edge, and a smaller flake became detached from the worked surface of the implement. The reconstituted scraper has a large bulb of percussion at the butt.; ",Qaa,1st Dynasty,,Excavated/Findspot: Saqqara (Memphis),flint,flaked; retouched,9.80 centimetres max ;  7.50 centimetres max ; ,,"Attached to  1971,0277.59 & 1971,0277.46.
A list of the types of flint implements found in tomb 3505 is given in W. B. Emery, 'Great tombs of the First Dynasty; excavations at Sakkara' III (London, 1958), 14-15, but it is so abbreviated as to be of little use.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Society,Excavated by: Prof Walter B Emery,1971,,,Egypt and Sudan,EA68135,"1971,0227.69",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/9b6bad0f_8736_4824_a2a8_a3b9015f8e14/preview_00229105_001.jpg,scraper (object name),No: Optional[EA68141],Unifacial oval scraper of brown flint: slightly chipped round the edge. The blow used to detach the flake caused a part of the edge to break away. The worked surface is extensively covered by white crust.; ,,1st Dynasty,,Excavated/Findspot: Saqqara (Memphis),flint,flaked,8.20 centimetres;  6.10 centimetres max ; ,,"A list of the types of flint implements found in tomb 3505 is given in W. B. Emery, 'Great tombs of the First Dynasty; excavations at Sakkara' III (London, 1958), 14-15, but it is so abbreviated as to be of little use.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Society;  Exchanged with: Prof Walter B Emery,,1971,,,Egypt and Sudan,EA68141,"1971,0227.75",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/9d7cc85c_2284_4369_9655_a3b9015f7e3f/preview_00229045_001.jpg,scraper (object name),No: Optional[EA68084],"Rectangular double-end scraper: of brown flint, with a patch of white crust at one corner. Each end has been roughly chipped, but only one has been formed into a useful cutting edge.; ",Qaa,1st Dynasty,,Excavated/Findspot: Saqqara (Memphis),flint,flaked,6.00 centimetres;  2.50 centimetres; ,,"A list of the types of flint implements found in tomb 3505 is given in W. B. Emery, 'Great tombs of the First Dynasty; excavations at Sakkara' III (London, 1958), 14-15, but it is so abbreviated as to be of little use.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Society,Excavated by: Prof Walter B Emery,1971,,,Egypt and Sudan,EA68084,"1971,0227.17",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/5a49ab0a_9e2c_438a_b2f6_a3b9015feae9/preview_00229199_001.jpg,scraper (object name),No: Optional[EA68737],"Unifacial triangular scraper: of brown flint, chipped to a sharp edge all round. The top of the flake bears a thin patch of dull brown crust.; ",,1st Dynasty,,Excavated/Findspot: Tomb of Semerkhet (?);  Excavated/Findspot: Tomb of Qaa (?),flint,flaked,8.00 centimetres;  5.00 centimetres max ; ,,"See W. M. F. Petrie, 'Abydos' I (London, 1902), pl.XV, groups marked U & Q.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1900,,,Egypt and Sudan,EA68737,"1900,1005.50",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/43253136_6749_4c00_9f5b_a3b9015fd164/preview_00229136_001.jpg,scraper (object name),No: Optional[EA68692],"Rectangular double-end scraper: of brown striped flint, carefully sharpened at the ends by chipping. Tapers slightly from one end to the other.; ",,1st Dynasty,,Excavated/Findspot: Tomb of Djet,flint,flaked,5.70 centimetres max ;  2.50 centimetres max ; ,,"Bibliography:
W. M. F. Petrie, 'Abydos' I (London, 1902), 8, pl.XIV, group marked Z, sixth from top.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1900,,,Egypt and Sudan,EA68692,"1900,1005.5",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/daa447fc_46f4_4e8e_ade5_a3b9015ff984/preview_00229159_001.jpg,scraper (object name),No: Optional[EA68713],"Rectangular double-end scraper: of brown flint, roughly chipped at the ends. One corner of one of the cutting edges is broken.; ",,1st Dynasty,,Excavated/Findspot: Tomb of Anedjib,flint,,6.50 centimetres max ;  2.40 centimetres max ; ,,"See W. M. F. Petrie, 'Abydos' I (London, 1902), pl.XV, group marked X.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1900,,,Egypt and Sudan,EA68713,"1900,1005.26",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/9e2deb6c_3fb0_4b50_8877_a3b9016006a0/preview_00229258_001.jpg,scraper (object name),No: Optional[EA68761],"Thin rectangular double-end scraper: of brown flint, sharpened by delicate chipping at each end.; ",,1st Dynasty,,Excavated/Findspot: Tomb of Djer (?);  Excavated/Findspot: Tomb of Djet (?),flint,flaked,5.50 centimetres;  2.40 centimetres max ; ,,"Bears excavators mark. O. The flints 68755-69 are recorded in the registers of the British and Medieval Department as coming from the tomb of Djet, but 10 of this group definitely come from the tomb of Djer, and it is almost certain that the same is true of the remaining 5.
See W. M. F. Petrie, 'Abydos' I (London, 1902), 8, pl.XIV, group O.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1901,,,Egypt and Sudan,EA68761,"1901,1028.24",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/d9924cb6_5d68_47da_bba1_a3b9015feca1/preview_00229152_001.jpg,scraper (object name),No: Optional[EA68707],"Rectangular double-end scraper: of brown striped flint, only very slightly chipped at the ends.; ",,1st Dynasty,,Excavated/Findspot: Tomb of Den,flint,,5.40 centimetres max ;  1.60 centimetres max ; ,,"See W. M. F. Petrie, 'Abydos' I (London, 1902), pl.XIV, group marked T.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1900,,,Egypt and Sudan,EA68707,"1900,1005.20",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/10898501_551a_4639_9875_a3b901603b0e/preview_00229187_001.jpg,scraper (object name),No: Optional[EA68731],"Small unifacial scraper: of brown flint, triangular in shape and chipped along each edge.; ",,1st Dynasty,,Excavated/Findspot: Tomb of Qaa,flint,flaked,4.40 centimetres;  4.60 centimetres; ,,"See W. M. F. Petrie, 'Abydos' I (London, 1902), pl.XV, group marked Q",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1900,,,Egypt and Sudan,EA68731,"1900,1005.44",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/3e69b9c4_d584_43a5_8643_a3b9016008ba/preview_00229167_001.jpg,scraper (object name),No: Optional[EA68722],"Unifacial triangular scraper: of dark grey flint, sharpened by chipping along each edge.; ",,1st Dynasty,,Excavated/Findspot: Tomb of Semerkhet,flint,flaked,7.80 centimetres;  6.40 centimetres max ; ,,"Bibliography:
W. M. F. Petrie, 'Abydos' I (London, 1902), 8, pl.XV, group marked U.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1900,,,Egypt and Sudan,EA68722,"1900,1005.35",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/bcc4cab4_d7d8_47df_bc4f_a3b90160347e/preview_00229231_001.jpg,scraper (object name),No: Optional[EA68746],"Unifacial triangular scraper: of brown flint, sharpened along two edges by chipping. There is a large bulb of percussion at the butt.; ",,1st Dynasty,,Excavated/Findspot: Tomb of Anedjib (?);  Excavated/Findspot: Umm el-Qaab (Abydos),flint,flaked,5.70 centimetres;  4.60 centimetres max ; ,,"See W. M. F. Petrie, 'Abydos' I (London, 1902), pl.XIV, pl.XV.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1900,,,Egypt and Sudan,EA68746,"1901,1028.9",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/8e8fe9df_8666_41ae_95a3_a3b90160226e/preview_00229177_001.jpg,scraper (object name),No: Optional[EA68726],Rectangular double-end scraper of brown flint: broken off at one end. The remaining cutting edge has been chipped with some care.; ,,1st Dynasty,,Excavated/Findspot: Tomb of Qaa (?);  Excavated/Findspot: Tomb of Semerkhet (?),flint,flaked,4.30 centimetres;  2.00 centimetres max ; ,,"See W. M. F. Petrie, 'Abydos' I (London, 1902), pl.XV, groups marked U & Q.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1900,,,Egypt and Sudan,EA68726,"1900,1005.39",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/e706f114_6865_4325_9f0f_a3b9015ff19f/preview_00229155_001.jpg,scraper (object name),No: Optional[EA68710],"Unifacial ovate scraper: of brown flint, sharpened all round by careful chipping.; ",,1st Dynasty,,Excavated/Findspot: Tomb of Anedjib,flint,flaked,6.70 centimetres max ;  4.50 centimetres max ; ,,"Bibliography:
W. M. F. Petrie, 'Abydos' I (London, 1902), 8, pl.XV, group marked X, sixth from top",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1900,,,Egypt and Sudan,EA68710,"1900,1005.23",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/2e4aee15_e81c_4840_b9d1_a3b9015fee09/preview_00229153_001.jpg,scraper (object name),No: Optional[EA68708],Rectangular double-end scraper: burnt to a pale grey colour. The cutting edges were convex and finely chipped. The whole length of one side of the flake has been broken away.; ,,1st Dynasty,,Excavated/Findspot: Tomb of Den,flint,flaked,9.40 centimetres max ;  2.40 centimetres max ; ,,"Bibliography:
W. M. F. Petrie, 'Abydos' I (London, 1902), pl.XIV, group marked T.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1900,,,Egypt and Sudan,EA68708,"1900,1005.21",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/12b84d74_e1db_4b8e_9e63_a3b9015ff794/preview_00229158_001.jpg,scraper (object name),No: Optional[EA68712],"Thin rectangular double-end scraper: of brown striped flint, roughly chipped at the ends. The cutting edges are slightly convex.; ",,1st Dynasty,,Excavated/Findspot: Tomb of Anedjib,flint,flaked,5.90 centimetres max ;  2.80 centimetres max ; ,,"Petrie, Abydos I, 8, pl.XV, group marked X, third from top.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1900,,,Egypt and Sudan,EA68712,"1900,1005.25",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/6837671c_6c1d_4b46_8091_a3b9015feff0/preview_00229154_001.jpg,scraper (object name),No: Optional[EA68709],"Unifacial triangular scraper: of brown flint, sharpened along one edge only. There is a thin layer of white crust on the upper surface.  Bulb of percussion present.; ",,1st Dynasty,,Excavated/Findspot: Tomb of Anedjib,flint,flaked,8.80 centimetres max ;  5.60 centimetres max ; ,,"see Petrie, Abydos I, pl.XV, group marked X",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1900,,,Egypt and Sudan,EA68709,"1900,1005.22",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/fe742ce1_0ca1_4174_b054_a3b9015fe2e3/preview_00229146_001.jpg,scraper (object name),No: Optional[EA68698],"Thin rectangular double-end scraper: of dark brown flint, sharpened at ends by chipping.; ",,1st Dynasty,,Excavated/Findspot: Tomb of Merneit,flint,flaked,6.30 centimetres max ;  2.70 centimetres max ; ,,"Bibliography:
W. M. F. Petrie, 'Abydos' I (London, 1902), 8, pl.XIV, group marked Y, fifth from top.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1900,,,Egypt and Sudan,EA68698,"1900,1005.12",
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_21/397e5b65_b89a_48d1_858d_a3b9016002f3/preview_00229164_001.jpg,scraper (object name),No: Optional[EA68721],"Rectangular double-end scraper: of brown flint, with slightly convex cutting edges, sharpened by chipping.; ",,1st Dynasty,,Excavated/Findspot: Tomb of Semerkhet,flint,flaked,6.40 centimetres;  2.10 centimetres; ,,"Bibliography:
W. M. F. Petrie, 'Abydos' I (London, 1902), 8, pl.XV, group marked U.",Spencer 1980 / Early Dynastic Objects,Not on display,,,Donated by: Egypt Exploration Fund,Excavated by: Egypt Exploration Fund,1900,,,Egypt and Sudan,EA68721,"1900,1005.34",
